Datetime	Resolution code	Region	Measured & upscaled	Most recent forecast	Most recent P10	Most recent P90	Day Ahead 11AM forecast	Day Ahead 11AM P10	Day Ahead 11AM P90	Day-ahead 6PM forecast	Day-ahead 6PM P10	Day-ahead 6PM P90	Week-ahead forecast	Week-ahead P10	Week-ahead P90	Load factor	Monitored capacity
2024-02-23T23:45:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T23:45:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T23:45:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T23:45:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T23:45:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T23:45:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T23:45:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T23:45:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T23:45:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T23:45:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T23:45:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T23:45:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T23:45:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T23:45:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T23:30:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T23:30:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T23:30:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T23:30:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T23:30:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T23:30:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T23:30:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T23:30:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T23:30:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T23:30:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T23:30:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T23:30:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T23:30:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T23:30:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T23:15:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T23:15:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T23:15:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T23:15:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T23:15:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T23:15:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T23:15:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T23:15:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T23:15:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T23:15:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T23:15:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T23:15:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T23:15:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T23:15:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T23:00:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T23:00:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T23:00:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T23:00:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T23:00:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T23:00:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T23:00:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T23:00:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T23:00:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T23:00:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T23:00:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T23:00:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T23:00:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T23:00:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T22:45:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T22:45:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T22:45:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T22:45:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T22:45:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T22:45:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T22:45:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T22:45:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T22:45:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T22:45:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T22:45:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T22:45:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T22:45:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T22:45:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T22:30:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T22:30:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T22:30:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T22:30:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T22:30:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T22:30:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T22:30:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T22:30:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T22:30:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T22:30:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T22:30:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T22:30:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T22:30:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T22:30:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T22:15:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T22:15:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T22:15:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T22:15:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T22:15:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T22:15:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T22:15:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T22:15:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T22:15:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T22:15:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T22:15:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T22:15:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T22:15:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T22:15:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T22:00:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T22:00:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T22:00:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T22:00:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T22:00:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T22:00:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T22:00:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T22:00:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T22:00:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T22:00:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T22:00:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T22:00:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T22:00:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T22:00:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T21:45:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T21:45:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T21:45:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T21:45:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T21:45:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T21:45:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T21:45:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T21:45:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T21:45:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T21:45:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T21:45:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T21:45:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T21:45:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T21:45:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T21:30:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T21:30:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T21:30:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T21:30:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T21:30:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T21:30:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T21:30:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T21:30:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T21:30:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T21:30:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T21:30:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T21:30:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T21:30:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T21:30:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T21:15:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T21:15:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T21:15:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T21:15:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T21:15:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T21:15:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T21:15:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T21:15:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T21:15:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T21:15:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T21:15:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T21:15:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T21:15:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T21:15:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T21:00:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T21:00:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T21:00:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T21:00:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T21:00:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T21:00:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T21:00:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T21:00:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T21:00:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T21:00:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T21:00:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T21:00:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T21:00:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T21:00:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T20:45:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T20:45:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T20:45:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T20:45:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T20:45:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T20:45:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T20:45:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T20:45:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T20:45:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T20:45:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T20:45:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T20:45:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T20:45:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T20:45:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T20:30:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T20:30:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T20:30:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T20:30:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T20:30:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T20:30:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T20:30:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T20:30:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T20:30:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T20:30:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T20:30:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T20:30:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T20:30:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T20:30:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T20:15:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T20:15:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T20:15:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T20:15:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T20:15:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T20:15:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T20:15:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T20:15:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T20:15:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T20:15:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T20:15:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T20:15:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T20:15:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T20:15:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T20:00:00+01:00	PT15M	Belgium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8887,411
2024-02-23T20:00:00+01:00	PT15M	East-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1757,811
2024-02-23T20:00:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T20:00:00+01:00	PT15M	Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6524,161
2024-02-23T20:00:00+01:00	PT15M	Liäge	0	0	0	0	0	0	0	0	0	0	0	0	0	0	860,168
2024-02-23T20:00:00+01:00	PT15M	Flemish-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	817,653
2024-02-23T20:00:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
2024-02-23T20:00:00+01:00	PT15M	Limburg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	805,882
2024-02-23T20:00:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T20:00:00+01:00	PT15M	Wallonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2059,949
2024-02-23T20:00:00+01:00	PT15M	Brussels	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303,301
2024-02-23T20:00:00+01:00	PT15M	Antwerp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1753,286
2024-02-23T20:00:00+01:00	PT15M	Hainaut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606,264
2024-02-23T20:00:00+01:00	PT15M	Luxembourg	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191,735
2024-02-23T19:45:00+01:00	PT15M	Namur	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240,664
2024-02-23T19:45:00+01:00	PT15M	Walloon-Brabant	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161,118
2024-02-23T19:45:00+01:00	PT15M	West-Flanders	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389,529
